Date,OMR3M,BHD3M,KWD3M,QAR3M,SAR3M,AED3M,EUR3M,EIBO3M,Gold,Oil,MSCI EM,SPX,USDL3M,GAS
2022/1/20,0.38654,0.3829959,0.3081205,3.641975,3.7525,3.67296,1.13722,0.41396,1845.35,85.55,1255.742,4482.73,0.0025886,3.802000046
2022/1/21,0.38659,0.38295,0.308174,3.6573,3.7524,3.6729,1.13712,0.41354,1837.6,86.79,1244.307,4397.94,0.0025771,3.999000072
2022/1/24,0.38654,0.38276,0.3083205,3.64248,3.7525,3.6730625,1.13334,0.41208,1831.6,84.21,1222.162,4410.13,0.0026714,4.02699995
2022/1/25,0.38654,0.38276,0.3083005,3.6426,3.7526,3.67305,1.12985,0.43881,1847.3,86.55,1210.451,4356.45,0.0026757,4.052999973
2022/1/26,0.38635,0.3824064,0.3086505,3.6426,3.7528,3.673075,1.1307,0.41139,1835.95,88.3,1211.447,4349.93,0.0027757,4.27699995
2022/1/27,0.3861,0.3824064,0.3091005,3.6427,3.7532,3.67305,1.11732,0.38473,1806.75,87.56,1192.061,4326.51,0.00299,6.264999866
2022/1/28,0.3861,0.38285215,0.3094505,3.642525,3.753275,3.673075,1.11904,0.45419,1788.15,88.2,1191.135,4431.85,0.0031657,4.638999939
2022/1/31,0.38622,0.3827949,0.3095505,3.6424,3.7532,3.673075,1.12352,0.44758,1795.25,88.15,1208.232,4515.55,0.0030886,4.874000072
2022/2/1,0.38622,0.38246995,0.3088805,3.6425,3.753,3.673075,1.1274,0.46133,1799.85,88.2,1214.006,4546.54,0.0030271,4.750999928
2022/2/2,0.38615,0.38199,0.3087275,3.6593,3.753,3.673075,1.13214,0.44007,1803.65,88.26,1213.23,4589.38,0.0031057,5.500999928
2022/2/3,0.3861,0.3820498,0.3087005,3.6426,3.753,3.6730875,1.14439,0.49257,1792.7,90.27,1210.27,4477.44,0.00315,4.888000011
2022/2/4,0.38607,0.38199395,0.3086005,3.65785,3.7531,3.67305,1.14706,0.46132,1804.7,92.29,1221.1,4500.53,0.00339,4.572000027
2022/2/7,0.38635,0.38179675,0.3085005,3.6585,3.7532,3.67299,1.14725,0.49757,1813.55,91.32,1219.329,4483.87,0.0036243,4.231999874
2022/2/8,0.38727,0.3817834,0.3081505,3.64425,3.7532,3.67295,1.1447,0.45813,1822.6,89.36,1219.805,4521.54,0.0036629,4.248000145
2022/2/9,0.38737,0.3819463,0.3080505,3.646125,3.753,3.67295,1.14555,0.50477,1827.8,89.66,1239.79,4587.18,0.0037743,4.008999825
2022/2/10,0.38747,0.3819563,0.3079505,3.646,3.7531,3.6728875,1.14974,0.51781,1835.35,89.88,1251.092,4504.08,0.0039486,3.959000111
2022/2/11,0.38747,0.3813218,0.3072505,3.64615,3.7531,3.672975,1.14341,0.55945,1831.15,93.1,1240.507,4418.64,0.0050643,3.940999985
2022/2/14,0.38747,0.3816668,0.3075005,3.64605,3.753125,3.673,1.13389,0.56948,1866.15,95.46,1220.416,4401.67,0.0045857,4.195000172
2022/2/15,0.38745,0.38166595,0.3071505,3.66025,3.7528,3.672975,1.13862,0.57313,1848.55,92.07,1229.051,4471.07,0.0046871,4.306000233
2022/2/16,0.38717,0.3811917,0.3071005,3.6567,3.7532,3.67303,1.13945,0.55472,1862.6,93.66,1244.188,4475.01,0.0048814,4.717000008
2022/2/17,0.38707,0.3811917,0.3070005,3.66105,3.7532,3.672975,1.13994,0.58903,1893.45,91.76,1242.921,4380.26,0.00481,4.486000061
2022/2/18,0.3873,0.38101825,0.3070005,3.6446,3.7532,3.67303,1.1373,0.61403,1893.6,91.07,1231.774,4348.87,0.0047957,4.431000233
2022/2/21,0.38728,0.380555,0.3070505,3.6545,3.75295,3.67295,1.13665,0.61014,1894.45,91.07,1219.46,4348.87,0.0046386,4.464500189
2022/2/22,0.38734,0.38081,0.3074005,3.6441,3.753,3.672935,1.13661,0.60889,1900.1,91.91,1206.63,4304.76,0.0048786,4.498000145
2022/2/23,0.38717,0.38170955,0.3075505,3.66415,3.7533,3.67287,1.13559,0.60464,1904.7,92.1,1206.857,4225.5,0.0049757,4.623000145
2022/2/24,0.38672,0.38055,0.3078855,3.6656,3.7531,3.67285,1.11475,0.59031,1936.3,92.81,1154.863,4288.7,0.0050786,4.56799984
2022/2/25,0.38677,0.38051,0.307925,3.6655,3.75325,3.67286,1.12801,0.55376,1884.8,92.19,1171.988,4384.65,0.00523,4.46999979
2022/2/28,0.38637,0.38046,0.3073755,3.6522,3.7535,3.67292,1.12709,0.59986,1909.85,95.72,1171.31,4373.94,0.0050429,4.40199995
2022/3/1,0.38667,0.38075,0.3073555,3.6433,3.7536,3.67275,1.11784,0.565,1922,103.4,1176.429,4306.26,0.0051086,4.572999954
2022/3/2,0.38657,0.38054,0.3083955,3.6537,3.7536,3.67277,1.11037,0.6275,1928.5,110.6,1168.407,4386.54,0.0052214,4.762000084
2022/3/3,0.38657,0.38055,0.3084055,3.64885,3.7537,3.67272,1.10965,0.6325,1929.6,107.67,1172.558,4363.49,0.0058314,4.722000122
2022/3/4,0.38658,0.38051,0.308549,3.6497,3.7534,3.67272,1.09581,0.66708,1945.3,115.68,1144.907,4328.87,0.0061014,5.015999794
2022/3/7,0.38595,0.38005,0.3089055,3.65765,3.75335,3.67276,1.0913,0.69083,1980.95,119.4,1107.3,4201.09,0.0064286,4.833000183
2022/3/8,0.38605,0.3803,0.3093055,3.64955,3.7536,3.6727,1.09143,0.71264,2039.05,123.7,1096.047,4170.7,0.00703,4.52699995
2022/3/9,0.38585,0.38012,0.3093555,3.6555,3.7536,3.67262,1.10822,0.73,1988.9,108.7,1090.673,4277.88,0.00745,4.526000023
2022/3/10,0.38587,0.38042,0.3095555,3.65945,3.7534,3.67262,1.10555,0.708,1996.6,106.02,1102.739,4259.52,0.0080286,4.631000042
2022/3/11,0.38587,0.38044,0.3089765,3.66,3.7535,3.67262,1.1004,0.83625,1978.7,109.33,1085.663,4204.31,0.00826,4.724999905
2022/3/14,0.38538,0.38025,0.309857,3.66685,3.7536,3.6727,1.10173,0.84125,1954.05,103.01,1055.011,4173.11,0.0088471,4.657999992
2022/3/15,0.38543,0.38025,0.3095775,3.6601,3.7537,3.6727,1.10118,0.85512,1913.65,96.44,1026.77,4262.45,0.0091643,4.56799984
2022/3/16,0.38533,0.38025,0.308859,3.6603,3.7543,3.672675,1.10336,0.85917,1913.2,95.04,1081,4357.86,0.0094814,4.748000145
2022/3/17,0.38534,0.3807,0.308615,3.661,3.7543,3.67265,1.11469,0.95,1949.65,102.98,1120.933,4411.67,0.0092786,4.989999771
2022/3/18,0.38534,0.3804,0.3081055,3.66075,3.7542,3.67285,1.10862,1.0125,1935.8,104.7,1122.982,4463.12,0.00934,4.862999916
2022/3/21,0.38534,0.38025,0.3081315,3.6619,3.754,3.6729,1.10869,0.92867,1935.05,112.12,1115.264,4461.18,0.0095757,4.900000095
2022/3/22,0.38432,0.38055,0.3079,3.6695,3.7537,3.6729,1.10608,0.8828,1915.25,109.27,1131.409,4511.61,0.0095371,5.186999798
2022/3/23,0.38322,0.38038,0.30771,3.66965,3.7537,3.6729125,1.10419,0.93825,1931.75,116.83,1140.722,4456.24,0.0096571,5.231999874
2022/3/24,0.38282,0.38049,0.3077705,3.6568,3.7539,3.6729125,1.10482,1.01875,1965.2,114.59,1136.949,4520.16,0.0096557,5.401000023
2022/3/25,0.38281,0.38049,0.3079555,3.65765,3.7539,3.67295,1.10258,1.01125,1953.8,115.4,1125.009,4543.06,0.0098286,5.571000099
2022/3/28,0.38275,0.38094,0.308055,3.65125,3.75265,3.6729125,1.10113,1.0075,1937.05,105.96,1124.815,4575.52,0.0099629,5.507999897
2022/3/29,0.38283,0.38049,0.3076045,3.65085,3.7543,3.6729125,1.1143,1.0025,1910,104.24,1136.448,4631.6,0.01006,5.335999966
2022/3/30,0.38328,0.38049,0.307122,3.6606,3.7547,3.6729125,1.12052,1.0325,1933.85,107.82,1149.303,4602.45,0.0096686,5.605000019
2022/3/31,0.38359,0.38029,0.30645,3.66,3.754,3.6727,1.11677,1.03,1942.15,100.28,1141.787,4530.41,0.0096157,5.642000198
2022/4/1,0.38327,0.38055,0.3065555,3.66035,3.7538,3.6727,1.10774,1.05,1929.4,99.27,1145.848,4545.86,0.00962,5.71999979
2022/4/4,0.38504,0.38058,0.306543,3.66255,3.7539,3.67285,1.10375,1.0625,1930.3,103.28,1161.645,4582.64,0.00969,5.711999893
2022/4/5,0.3848,0.38085,0.30677,3.66035,3.7538,3.672858,1.09803,1.06537,1944.05,101.96,1156.752,4525.12,0.0096657,6.032000065
2022/4/6,0.3849,0.38085,0.306986,3.66045,3.7537,3.67295,1.09615,1.03736,1930.15,96.23,1142.501,4481.15,0.0098643,6.028999805
2022/4/7,0.38508,0.3802,0.3070105,3.6592,3.7537,3.6728625,1.09545,1.01824,1932.4,96.03,1126.061,4500.21,0.0098886,6.359000206
2022/4/8,0.38553,0.3802,0.3076555,3.6474,3.7534,3.67275,1.0917,1.06022,1941.4,98.26,1127.928,4488.28,0.0101071,6.277999878
2022/4/11,0.38554,0.3801,0.3074625,3.660725,3.7544,3.6727625,1.09408,1.11195,1951.55,94.29,1111.764,4412.53,0.0102143,6.643000126
2022/4/12,0.38549,0.38025,0.307687,3.6565,3.7554,3.6727625,1.0917,1.095,1960.85,100.6,1110.403,4397.45,0.0103843,6.679999828
2022/4/13,0.38549,0.38019,0.307844,3.6549,3.7553,3.6727875,1.08921,1.0525,1976.75,104.25,1119.316,4446.59,0.0104429,6.997000217
2022/4/14,0.38545,0.3803,0.307713,3.6635,3.7558,3.6727875,1.08219,1.14,1963.25,106.95,1117.364,4392.59,0.0106271,7.300000191
2022/4/15,0.38544,0.38026,0.3078355,3.65345,3.7558,3.6731745,1.08219,1.12056,1963.25,106.95,1112.899,4392.59,0.0106271,7.560000181
2022/4/18,0.38504,0.38055,0.307815,3.65625,3.7556,3.67275,1.0839,1.11375,1993,108.21,1106.678,4391.69,0.0106271,7.820000172
2022/4/19,0.38493,0.38047,0.308817,3.6444,3.7557,3.672775,1.08323,1.11777,1964,102.56,1096.002,4462.21,0.0109829,7.176000118
2022/4/20,0.38483,0.3807,0.310129,3.6449,3.7536,3.6727625,1.09119,1.24788,1949.55,102.19,1095.629,4459.45,0.0113629,6.936999798
2022/4/21,0.3848,0.3805,0.310518,3.65165,3.7542,3.67235,1.08921,1.20896,1943.7,104.49,1086.926,4393.66,0.01184,6.956999779
2022/4/22,0.38479,0.38072,0.3111055,3.6505,3.7542,3.67276,1.08239,1.24623,1941.55,102.91,1075.598,4271.78,0.0121371,6.53399992
2022/4/25,0.38465,0.38074,0.3110755,3.6518,3.7533,3.6727625,1.07558,1.23777,1895,99.49,1046.043,4296.12,0.0122486,6.669000149
2022/4/26,0.3851,0.38097,0.3115215,3.64515,3.7536,3.6725,1.06993,1.291,1904.6,101.7,1049.394,4175.2,0.0123814,6.849999905
2022/4/27,0.3858,0.381105,0.3122705,3.65315,3.7543,3.672375,1.05659,1.3178,1885.8,102.02,1043.744,4183.96,0.0123886,7.267000198
2022/4/28,0.38597,0.38131,0.3128795,3.6479,3.7549,3.672175,1.05668,1.28375,1888.5,105.36,1053.817,4287.5,0.01286,6.888000011
2022/4/29,0.38577,0.381455,0.3120055,3.647325,3.7549,3.6723,1.06007,1.33343,1911.3,104.69,1076.19,4131.93,0.0133486,7.243999958
2022/5/2,0.38577,0.3818,0.311955,3.654475,3.7548,3.67275,1.05744,1.33343,1859,105.17,1072.564,4155.38,0.0133486,7.474999905
2022/5/3,0.38567,0.38185,0.311505,3.653025,3.7548,3.67225,1.05898,1.33343,1869.7,102.41,1069.238,4175.48,0.0136329,7.953999996
2022/5/4,0.38567,0.38182,0.311605,3.648925,3.75505,3.6723,1.06019,1.33343,1863.65,107.81,1063.839,4300.17,0.0140614,8.414999962
2022/5/5,0.38567,0.38235,0.3104,3.653073,3.7545,3.6723,1.05819,1.43462,1892.3,108.26,1058.722,4146.87,0.0137071,8.782999992
2022/5/6,0.38567,0.38232,0.31101,3.6487,3.7544,3.6722,1.06342,1.3925,1882.35,109.77,1031.502,4123.34,0.0140186,8.043000221
2022/5/9,0.3855,0.38245,0.3109815,3.6528,3.7547,3.672175,1.05807,1.44695,1860.9,103.09,1014.683,3991.24,0.0139857,7.026000023
2022/5/10,0.38699,0.38199,0.311167,3.656657,3.7546,3.6722,1.0594,1.415,1857.35,99.76,1007.218,4001.05,0.0139986,7.385000229
2022/5/11,0.38654,0.38212,0.311171,3.655584,3.7545,3.6722,1.05995,1.43945,1851.95,105.71,1011.218,3935.18,0.0142186,7.639999866
2022/5/12,0.38653,0.38204,0.311074,3.657177,3.7544,3.6722,1.04648,1.43006,1837.05,106.13,987.819,3930.08,0.0141129,7.738999844
2022/5/13,0.38638,0.38212,0.3113005,3.64885,3.7544,3.67255,1.04471,1.40089,1811.55,110.49,1004.519,4023.89,0.0144371,7.663000107
2022/5/16,0.38633,0.38192,0.311329,3.64755,3.7545,3.6723,1.04562,1.40089,1809.5,114.2,1007.504,4008.01,0.01455,7.955999851
2022/5/17,0.38658,0.38185,0.311504,3.65482,3.7543,3.672475,1.05881,1.44787,1825,112.4,1030.826,4088.85,0.0144757,8.303999901
2022/5/18,0.38653,0.38172,0.311579,3.651394,3.7544,3.672399,1.05662,1.51379,1810.65,109.59,1033.185,3923.68,0.01478,8.368000031
2022/5/19,0.38639,0.38172,0.3115885,3.6517,3.7545,3.672525,1.06429,1.54394,1844,112.21,1014.886,3900.79,0.0150486,8.307999611
2022/5/20,0.38629,0.3816,0.3120305,3.652125,3.7547,3.67247,1.06117,1.55991,1834.2,109.89,1035.306,3901.36,0.0150643,8.083000183
2022/5/23,0.38624,0.3816,0.312027,3.660642,3.7551,3.67255,1.0723,1.52429,1856.2,113.04,1034.508,3973.75,0.0152386,8.744000435
2022/5/24,0.38599,0.38145,0.312813,3.65565,3.7553,3.67255,1.07814,1.57811,1867.1,112.27,1016.99,3941.48,0.01531,8.795999527
2022/5/25,0.38599,0.38165,0.312963,3.650375,3.756,3.67265,1.07355,1.51336,1847.2,112.58,1019.594,3978.73,0.0155286,8.970999718
2022/5/26,0.38587,0.38146,0.31278,3.658356,3.75685,3.6727,1.07728,1.55039,1848.25,114.09,1022.96,4057.84,0.0157486,8.907999992
2022/5/27,0.38567,0.38214,0.3130005,3.651925,3.7575,3.67297,1.07648,1.62967,1851.8,115.07,1043.17,4158.24,0.0159786,8.727000237
2022/5/30,0.38565,0.38094,0.31228,3.64734,3.7572,3.6724,1.08347,1.64089,1851.8,115.07,1065.091,4158.24,0.0158043,8.436000347
2022/5/31,0.38568,0.38217,0.31312,3.648413,3.7569,3.673,1.07675,1.66972,1838.7,114.67,1077.666,4132.15,0.0161071,8.145000458
2022/6/1,0.38553,0.38236,0.312773,3.65045,3.757,3.67305,1.07242,1.70222,1844.9,115.26,1067.857,4101.23,0.01626,8.696000099
2022/6/2,0.38552,0.38267,0.3126045,3.6528,3.7572,3.67305,1.07722,1.65569,1864,116.87,1061.439,4176.82,0.01626,8.484999657
2022/6/3,0.38552,0.38257,0.31277,3.65525,3.757,3.67305,1.0778,1.71792,1864,118.87,1060.741,4108.54,0.01626,8.522999763
2022/6/6,0.38549,0.38349,0.31265,3.659681,3.7566,3.67302,1.07764,1.67875,1847.2,118.5,1071.333,4121.43,0.01665,9.32199955
2022/6/7,0.38552,0.38389,0.312525,3.649531,3.7566,3.67305,1.07617,1.63,1849.6,119.41,1061.019,4160.68,0.0169043,9.293000221
2022/6/8,0.38557,0.38346,0.312929,3.64675,3.7567,3.673025,1.07891,1.71,1852.95,122.11,1073.739,4115.77,0.0168771,8.699000359
2022/6/9,0.38562,0.38386,0.3120085,3.65635,3.75665,3.67295,1.07083,1.6975,1844.85,121.51,1067.148,4017.82,0.0172129,8.963000298
2022/6/10,0.38562,0.38385,0.3122505,3.64825,3.7567,3.67295,1.0589,1.37135,1830,120.67,1054.638,3900.86,0.0174471,8.850000381
2022/6/13,0.386,0.38199,0.312216,3.651614,3.7564,3.67305,1.04832,1.5899,1830.85,120.93,1016.455,3749.63,0.0182886,8.609000206
2022/6/14,0.38562,0.38317,0.3116115,3.646399,3.7565,3.673011,1.04764,1.66645,1818.3,118.93,1017.866,3735.48,0.0200329,7.18900013
2022/6/15,0.38563,0.38299,0.30957,3.662346,3.7561,3.673011,1.04783,1.72605,1823.75,115.31,1020.096,3789.99,0.0202957,7.420000076
2022/6/16,0.38523,0.38259,0.30685,3.637167,3.7553,3.673011,1.05618,1.95973,1826.5,117.59,1008.112,3666.77,0.0206343,7.464000225
2022/6/17,0.385055,0.38257,0.30716,3.637192,3.755,3.67287,1.05235,1.7525,1841.55,109.53,1004.633,3674.84,0.0209586,6.943999767
2022/6/20,0.38493,0.3825,0.3072,3.647,3.7547,3.6729,1.06033,1.91325,1836.5,109.56,1000.422,3674.84,0.0212343,6.875999928
2022/6/21,0.38493,0.3823,0.3078065,3.658156,3.75475,3.67285,1.06326,1.99625,1840.25,109.52,1016.98,3764.79,0.0215443,6.808000088
2022/6/22,0.3847,0.38127,0.30729,3.646934,3.7543,3.67275,1.06668,1.8825,1841.85,107.69,993.588,3759.89,0.0218457,6.857999802
2022/6/23,0.3847,0.38191,0.3076615,3.646392,3.7541,3.67295,1.0597,1.87235,1841.9,105.77,995.336,3795.73,0.0219729,6.238999844
2022/6/24,0.38473,0.38133,0.307505,3.645721,3.7538,3.67287,1.06131,1.87916,1825.45,110.37,1011.178,3911.74,0.0223443,6.21999979
2022/6/27,0.38473,0.38161,0.3077505,3.6509,3.7545,3.673,1.06667,1.77,1826.3,111.47,1027.547,3900.11,0.0223157,6.500999928
2022/6/28,0.38383,0.38161,0.3080665,3.64815,3.7538,3.67285,1.0583,1.90901,1819.05,113.66,1030.074,3821.55,0.0225043,6.551000118
2022/6/29,0.3845,0.38103,0.307762,3.665228,3.753,3.6729,1.05492,1.98958,1817.75,111.68,1013.204,3818.83,0.0227714,6.498000145
2022/6/30,0.3845,0.3819,0.3078765,3.653875,3.7532,3.67295,1.0524,1.87701,1817,107.66,1000.668,3785.38,0.0228514,5.423999786
2022/7/1,0.3845,0.3815,0.3081905,3.654625,3.7535,3.67275,1.04599,1.78887,1797.45,109.95,992.836,3825.33,0.0229286,5.730000019
2022/7/4,0.3839,0.382715,0.3081125,3.646,3.7529,3.67285,1.04933,2,1797.45,109.95,992.799,3825.33,0.0232171,5.626499891
2022/7/5,0.3845,0.3827,0.308231,3.64445,3.7544,3.67265,1.03101,2.1625,1772,101.4,991.471,3831.39,0.0234829,5.522999763
2022/7/6,0.38505,0.3823,0.308709,3.64945,3.7543,3.672675,1.02651,1.94525,1754.3,100.43,981.014,3845.08,0.0239057,5.510000229
2022/7/7,0.38505,0.38268,0.308931,3.664972,3.7542,3.672675,1.02379,1.98556,1747.95,104.63,994.342,3902.62,0.0242757,6.296999931
2022/7/8,0.38505,0.38269,0.3088705,3.665166,3.75415,3.67277,1.02416,1.98556,1738.2,107.54,999.575,3899.38,0.02423,6.03399992
2022/7/11,0.38506,0.38297,0.3093985,3.663666,3.75435,3.672675,1.01511,1.98556,1740,105.99,981.148,3854.43,0.0245514,6.426000118
2022/7/12,0.38527,0.38289,0.3093535,3.6604,3.7538,3.67265,1.01177,2.11115,1730,97.74,967.311,3818.8,0.02483,6.163000107
2022/7/13,0.3854,0.38262,0.309502,3.662078,3.75305,3.6727,1.01818,2.38881,1724.6,98.2,970.458,3801.78,0.02512,6.68900013
2022/7/14,0.3864,0.38268,0.308979,3.6560295,3.75375,3.6727,1.00685,2.41109,1700.7,97.68,965.452,3790.38,0.0274029,6.599999905
2022/7/15,0.38653,0.38277,0.30845,3.6635295,3.75475,3.67285,1.01502,2.21734,1706.15,99.49,961.854,3863.16,0.0273757,7.015999794
2022/7/18,0.3865,0.38191,0.308148,3.67015,3.75305,3.6727,1.02667,2.475,1719.05,104.5,980.522,3830.85,0.0270986,7.479000092
2022/7/19,0.38653,0.382775,0.306598,3.66695,3.7533,3.67265,1.03171,2.41169,1713.05,106.12,979.94,3936.69,0.0273171,7.263999939
2022/7/20,0.38643,0.382375,0.304304,3.6486,3.7545,3.67275,1.02839,2.45034,1709.3,101.78,986.565,3959.9,0.02759,8.006999969
2022/7/21,0.38643,0.381875,0.3048415,3.648597,3.75385,3.6728,1.02595,2.50775,1705.1,99.45,990.689,3998.95,0.02783,7.93200016
2022/7/22,0.38643,0.381895,0.3054995,3.647815,3.75375,3.67282,1.02989,2.50948,1736.95,97.7,990.372,3961.63,0.0276629,8.298999786
2022/7/25,0.38603,0.38187,0.3062415,3.66515,3.7539,3.6728,1.02866,2.66751,1718.9,99.45,987.076,3966.84,0.0276929,8.727000237
2022/7/26,0.38543,0.381905,0.306398,3.670348,3.7539,3.67285,1.02023,2.66572,1720.05,97.73,989.924,3921.05,0.0279286,8.993000031
2022/7/27,0.38523,0.381705,0.307449,3.665023,3.7524,3.672725,1.01906,2.7159,1714.05,100.01,989.887,4023.61,0.0280586,8.687000275
2022/7/28,0.38543,0.381665,0.30591,3.67185,3.7527,3.67272,1.02227,2.62913,1753.5,99.17,997.609,4072.43,0.0278229,8.133999825
2022/7/29,0.38543,0.381805,0.305785,3.67315,3.7534,3.67277,1.02637,2.70664,1753.4,101.37,993.782,4130.29,0.0278829,8.229000092
2022/8/1,0.38563,0.381515,0.305822,3.673473,3.7533,3.672825,1.03404,2.68015,1772.4,96.64,995.039,4118.63,0.0280214,8.282999992
2022/8/2,0.38572,0.381515,0.3055355,3.663623,3.7537,3.672825,1.02667,2.68425,1779.75,97.17,984.322,4091.19,0.02807,7.705999851
2022/8/3,0.3857,0.381255,0.305386,3.672823,3.7541,3.672775,1.0199,2.70379,1761.25,93.41,985.81,4155.17,0.0283229,8.265999794
2022/8/4,0.3858,0.381115,0.305496,3.673173,3.753,3.672775,1.02781,2.785,1783.2,91.29,994.591,4151.94,0.0286329,8.121999741
2022/8/5,0.3859,0.381305,0.3052745,3.669223,3.752,3.673,1.02331,2.7925,1773.25,91.76,1002.872,4145.19,0.0286671,8.06400013
2022/8/8,0.38589,0.381305,0.3050335,3.668355,3.755,3.672825,1.02857,2.58386,1784.05,93.51,1001.789,4140.06,0.0291157,7.589000225
2022/8/9,0.38599,0.381305,0.30498,3.654097,3.7552,3.672825,1.02938,2.80408,1795.25,93.25,1001.69,4122.47,0.02921,7.833000183
2022/8/10,0.38568,0.381775,0.304067,3.66973,3.7552,3.672825,1.04252,2.77636,1795.05,94.68,997.204,4210.24,0.0292271,8.201999664
2022/8/11,0.38628,0.38274,0.3047495,3.65438,3.75495,3.672775,1.04139,2.76,1796.7,97.09,1014.292,4207.27,0.0290514,8.873999596
2022/8/12,0.38627,0.38232,0.30505,3.6542,3.7545,3.67282,1.03133,2.778,1792.1,97.59,1016.827,4280.15,0.0292157,8.767999649
2022/8/15,0.386,0.38231,0.30511,3.672838,3.7552,3.67292,1.0263,2.795,1776.6,92.16,1015.004,4297.14,0.0294186,8.727999687
2022/8/16,0.38598,0.3825,0.30523,3.662816,3.75525,3.672775,1.02473,2.7725,1774.85,89.28,1014.221,4305.2,0.0296057,9.329000473
2022/8/17,0.38599,0.38246,0.3056875,3.654425,3.75525,3.6729,1.02312,2.8529,1767.2,90.86,1015.59,4274.04,0.0297657,9.244000435
2022/8/18,0.38609,0.38249,0.3058135,3.6682,3.75655,3.6729,1.01953,2.75631,1765.55,93.25,1009.583,4283.74,0.02984,9.187999725
2022/8/19,0.38609,0.38254,0.30615,3.656575,3.7565,3.672975,1.01067,2.88153,1750.75,93.52,1001.462,4228.48,0.0295771,9.336000443
2022/8/22,0.38619,0.38264,0.30614,3.669025,3.7565,3.6729,1.00324,2.86536,1733.25,93.11,991.897,4137.99,0.0297971,9.680000305
2022/8/23,0.38589,0.38234,0.3062,3.657925,3.7566,3.6729,1.00512,2.8027,1746.55,94.39,989.541,4128.73,0.0299686,9.19299984
2022/8/24,0.38589,0.38242,0.306798,3.669393,3.7594,3.673,1.0058,2.81699,1745.65,95.69,985.128,4140.77,0.0301,9.329999924
2022/8/25,0.38582,0.38242,0.3064465,3.655598,3.75785,3.673,1.00467,2.81124,1753.55,93.02,1003.438,4199.12,0.0304314,9.375
2022/8/26,0.38582,0.38242,0.30645,3.677675,3.75775,3.673,1.00796,2.81126,1751.25,93.56,1006.502,4057.66,0.0306957,9.295999527
2022/8/29,0.38572,0.3825,0.3067725,3.6606,3.75625,3.673,1.00449,2.89141,1741.5,97.51,991.652,4030.61,0.0306957,9.352999687
2022/8/30,0.38562,0.38206,0.3067415,3.670625,3.7568,3.673,1.00502,3.00555,1730.3,92.14,992.762,3986.16,0.0308214,9.041999817
2022/8/31,0.38543,0.38252,0.305027,3.678725,3.7589,3.672975,1.01174,2.90145,1715.9,90.05,994.114,3955,0.0309971,9.126999855
2022/9/1,0.38543,0.38251,0.30365,3.65995,3.75705,3.672975,0.99975,2.91306,1694.3,87.11,976.14,3966.85,0.0314414,9.262000084
2022/9/2,0.38543,0.38252,0.3036195,3.65625,3.75765,3.673,1.00886,2.88327,1712.5,87.37,972.018,3924.26,0.0315814,8.786000252
2022/9/5,0.38544,0.38276,0.303775,3.6801,3.75785,3.673,0.99807,3.01406,1712.5,87.37,967.799,3924.26,0.0314486,8.465500355
2022/9/6,0.38504,0.38227,0.3040035,3.672425,3.75805,3.672975,0.99664,2.97582,1702.6,87.38,965.239,3908.19,0.0316786,8.145000458
2022/9/7,0.38493,0.38217,0.303499,3.679359,3.7582,3.672925,1.00123,2.97727,1702.65,82.44,956.511,3979.87,0.03194,7.842000008
2022/9/8,0.38483,0.38276,0.302855,3.68105,3.75885,3.67282,1.00173,3.05188,1709.35,84.04,957.217,4006.18,0.0323571,7.914999962
2022/9/9,0.3848,0.38182,0.3025245,3.660676,3.75785,3.67287,1.01036,2.85438,1713.4,87.29,970.293,4067.36,0.0324543,7.995999813
2022/9/12,0.3848,0.38271,0.302395,3.663284,3.7582,3.67295,1.0193,3.07813,1726.4,88.28,979.052,4110.41,0.0327014,8.248999596
2022/9/13,0.3843,0.38291,0.302595,3.656018,3.75835,3.6728,1.00805,3.02856,1704.85,87.81,979.913,3932.69,0.0329257,8.284000397
2022/9/14,0.384,0.38254,0.302495,3.6801,3.7593,3.6728,1.00639,3.07658,1703.9,88.98,962.552,3946.01,0.0348343,9.11400032
2022/9/15,0.3838,0.3819,0.303495,3.663365,3.75705,3.672825,1.00611,3.14302,1689.1,85.61,958.576,3901.35,0.0352714,8.324000359
2022/9/16,0.3838,0.38204,0.30177,3.656545,3.75825,3.67275,1.00964,3.28895,1664.65,85.6,944.115,3873.33,0.0356529,7.763999939
2022/9/19,0.386,0.382,0.303455,3.661922,3.76055,3.67275,1.00788,3.32,1665,86.23,938.534,3899.89,0.0356529,7.751999855
2022/9/20,0.3825,0.38235,0.3029985,3.6648,3.7619,3.6727,1.00613,3.375,1664.15,84.44,946.166,3855.93,0.0360171,7.717000008
2022/9/21,0.3817,0.38245,0.303108,3.65535,3.7622,3.672751,0.99451,3.39399,1671.75,83.44,932.082,3789.93,0.0360386,7.778999805
2022/9/22,0.38222,0.38229,0.302591,3.656109,3.7617,3.67285,0.98808,3.321,1671.85,83.89,922.611,3757.99,0.0364143,7.089000225
2022/9/23,0.38223,0.38229,0.3030045,3.66145,3.7625,3.6729,0.97702,3.114,1643.55,79.19,905.837,3693.23,0.0362843,6.828000069
2022/9/26,0.38322,0.38214,0.3030975,3.6547,3.7617,3.673,0.97127,3.41,1643.35,77.16,888.581,3655.04,0.0364086,6.902999878
2022/9/27,0.38322,0.38178,0.3033375,3.67215,3.76325,3.67285,0.96844,3.50962,1634.3,78.95,891.889,3647.29,0.0364186,6.651000023
